Type,Code,Description,Injury,Injury Dx
D,Y35391S,"Legal intervnt w oth blunt obj, law enforc offl inj, sequela",C, 
D,Y35392D,"Legal intervnt w oth blunt objects, bystand injured, subs   ",C, 
D,Y35392S,"Legal intervnt w oth blunt objects, bystand injured, sequela",C, 
D,Y35393D,"Legal intervnt w oth blunt objects, suspect injured, subs   ",C, 
D,Y35393S,"Legal intervnt w oth blunt objects, suspect injured, sequela",C, 
D,Y35401D,"Legal intervnt w unsp sharp obj, law enforc offl inj, subs  ",C, 
D,Y35401S,"Legal intervnt w unsp sharp obj, law enforc offl inj, sqla  ",C, 
D,Y35402D,"Legal intervnt w unsp sharp objects, bystand injured, subs  ",C, 
D,Y35402S,"Legal intervnt w unsp sharp objects, bystand inj, sequela   ",C, 
D,Y35403D,"Legal intervnt w unsp sharp objects, suspect injured, subs  ",C, 
D,Y35403S,"Legal intervnt w unsp sharp objects, suspect inj, sequela   ",C, 
D,Y35411D,"Legal intervnt w bayonet, law enforc offl injured, subs     ",C, 
D,Y35411S,"Legal intervnt w bayonet, law enforc offl injured, sequela  ",C, 
D,Y35412D,"Legal intervnt involving bayonet, bystander injured, subs   ",C, 
D,Y35412S,"Legal intervnt involving bayonet, bystander injured, sequela",C, 
D,Y35413D,"Legal intervention involving bayonet, suspect injured, subs ",C, 
D,Y35413S,"Legal intervnt involving bayonet, suspect injured, sequela  ",C, 
D,Y35491D,"Legal intervnt w oth sharp obj, law enforc offl inj, subs   ",C, 
D,Y35491S,"Legal intervnt w oth sharp obj, law enforc offl inj, sequela",C, 
D,Y35492D,"Legal intervnt w oth sharp objects, bystand injured, subs   ",C, 
D,Y35492S,"Legal intervnt w oth sharp objects, bystand injured, sequela",C, 
D,Y35493D,"Legal intervnt w oth sharp objects, suspect injured, subs   ",C, 
D,Y35493S,"Legal intervnt w oth sharp objects, suspect injured, sequela",C, 
D,Y35811D,"Legal intervnt w manhandling, law enforc offl injured, subs ",C, 
D,Y35811S,"Legal intervnt w manhandling, law enforc offl inj, sequela  ",C, 
D,Y35812D,"Legal intervnt involving manhandling, bystand injured, subs ",C, 
D,Y35812S,"Legal intervnt w manhandling, bystand injured, sequela      ",C, 
D,Y35813D,"Legal intervnt involving manhandling, suspect injured, subs ",C, 
D,Y35813S,"Legal intervnt w manhandling, suspect injured, sequela      ",C, 
D,Y35891D,"Legal intervnt w oth means, law enforc offl injured, subs   ",C, 
D,Y35891S,"Legal intervnt w oth means, law enforc offl injured, sequela",C, 
D,Y35892D,"Legal intervnt involving oth means, bystander injured, subs ",C, 
D,Y35892S,"Legal intervnt involving oth means, bystand injured, sequela",C, 
D,Y35893D,"Legal intervnt involving oth means, suspect injured, subs   ",C, 
D,Y35893S,"Legal intervnt involving oth means, suspect injured, sequela",C, 
D,Y3591XD,"Legal intervnt, means unsp, law enforc offl injured, subs   ",C, 
D,Y3591XS,"Legal intervnt, means unsp, law enforc offl injured, sequela",C, 
D,Y3592XD,"Legal intervention, means unsp, bystander injured, subs     ",C, 
D,Y3592XS,"Legal intervention, means unsp, bystander injured, sequela  ",C, 
D,Y3593XD,"Legal intervention, means unsp, suspect injured, subs encntr",C, 
D,Y3593XS,"Legal intervention, means unsp, suspect injured, sequela    ",C, 
D,Y36000D,"War op involving explosion of unsp marine weapon, milt, subs",C, 
D,Y36000S,"War op w explosn of unsp marine weapon, milt, sequela       ",C, 
D,Y36001D,"War op w explosn of unsp marine weapon, civilian, subs      ",C, 
D,Y36001S,"War op w explosn of unsp marine weapon, civilian, sequela   ",C, 
D,Y36010D,"War operations involving explosion of depth-chg, milt, subs ",C, 
D,Y36010S,"War op involving explosion of depth-chg, milt, sequela      ",C, 
D,Y36011D,"War op involving explosion of depth-chg, civilian, subs     ",C, 
D,Y36011S,"War op involving explosion of depth-chg, civilian, sequela  ",C, 
D,Y36020D,"War op involving explosion of marine mine, milt, subs       ",C, 
D,Y36020S,"War op involving explosion of marine mine, milt, sequela    ",C, 
D,Y36021D,"War op involving explosion of marine mine, civilian, subs   ",C, 
D,Y36021S,"War op involving explosion of marine mine, civilian, sequela",C, 
D,Y36030D,"War op w explosn of sea-based artlry shell, milt, subs      ",C, 
D,Y36030S,"War op w explosn of sea-based artlry shell, milt, sequela   ",C, 
D,Y36031D,"War op w explosn of sea-based artlry shell, civilian, subs  ",C, 
D,Y36031S,"War op w explosn of sea-based artlry shell, civ, sequela    ",C, 
D,Y36040D,"War operations involving explosion of torpedo, milt, subs   ",C, 
D,Y36040S,"War operations involving explosion of torpedo, milt, sequela",C, 
D,Y36041D,"War op involving explosion of torpedo, civilian, subs       ",C, 
D,Y36041S,"War op involving explosion of torpedo, civilian, sequela    ",C, 
D,Y36050D,"War op w acc deton onboard marine weapons, milt, subs       ",C, 
D,Y36050S,"War op w acc deton onboard marine weapons, milt, sequela    ",C, 
D,Y36051D,"War op w acc deton onboard marine weapons, civilian, subs   ",C, 
D,Y36051S,"War op w acc deton onboard marine weapons, civilian, sequela",C, 
D,Y36090D,"War op involving explosion of marine weapons, milt, subs    ",C, 
D,Y36090S,"War op involving explosion of marine weapons, milt, sequela ",C, 
D,Y36091D,"War op involving explosion of marine weapons, civilian, subs",C, 
D,Y36091S,"War op w explosn of marine weapons, civilian, sequela       ",C, 
D,Y36100D,"War operations involving unsp dest arcrft, milt, subs       ",C, 
D,Y36100S,"War operations involving unsp dest arcrft, milt, sequela    ",C, 
D,Y36101D,"War operations involving unsp dest arcrft, civilian, subs   ",C, 
D,Y36101S,"War operations involving unsp dest arcrft, civilian, sequela",C, 
D,Y36110D,"War op w dest arcrft due to enmy fire/expls, milt, subs     ",C, 
D,Y36110S,"War op w dest arcrft due to enmy fire/expls, milt, sequela  ",C, 
D,Y36111D,"War op w dest arcrft due to enmy fire/expls, civilian, subs ",C, 
D,Y36111S,"War op w dest arcrft due to enmy fire/expls, civ, sequela   ",C, 
D,Y36120D,"War op w dest arcrft due to clsn w oth aircraft, milt, subs ",C, 
D,Y36120S,"War op w dest arcrft due to clsn w oth arcrft, milt, sequela",C, 
D,Y36121D,"War op w dest arcrft due to clsn w oth arcrft, civ, subs    ",C, 
D,Y36121S,"War op w dest arcrft due to clsn w oth arcrft, civ, sequela ",C, 
D,Y36130D,"War op involving dest arcrft due to onboard fire, milt, subs",C, 
D,Y36130S,"War op w dest arcrft due to onboard fire, milt, sequela     ",C, 
D,Y36131D,"War op w dest arcrft due to onboard fire, civilian, subs    ",C, 
D,Y36131S,"War op w dest arcrft due to onboard fire, civilian, sequela ",C, 
D,Y36140D,"War op w dest arcrft d/t acc deton onbrd munit, milt, subs  ",C, 
D,Y36140S,"War op w dest arcrft d/t acc deton onbrd munit, milt, sqla  ",C, 
D,Y36141D,"War op w dest arcrft due to acc deton onbrd munit, civ, subs",C, 
D,Y36141S,"War op w dest arcrft due to acc deton onbrd munit, civ, sqla",C, 
D,Y36190D,"War operations involving oth dest arcrft, milt, subs        ",C, 
D,Y36190S,"War operations involving oth dest arcrft, milt, sequela     ",C, 
D,Y36191D,"War operations involving oth dest arcrft, civilian, subs    ",C, 
D,Y36191S,"War operations involving oth dest arcrft, civilian, sequela ",C, 
D,Y36200D,"War op involving unsp explosion and fragments, milt, subs   ",C, 
D,Y36200S,"War op involving unsp explosion and fragments, milt, sequela",C, 
D,Y36201D,"War op involving unsp explosn and fragments, civilian, subs ",C, 
D,Y36201S,"War op involving unsp explosn and fragmt, civilian, sequela ",C, 
D,Y36210D,"War op involving explosion of aerial bomb, milt, subs       ",C, 
D,Y36210S,"War op involving explosion of aerial bomb, milt, sequela    ",C, 
D,Y36211D,"War op involving explosion of aerial bomb, civilian, subs   ",C, 
D,Y36211S,"War op involving explosion of aerial bomb, civilian, sequela",C, 
D,Y36220D,"War op involving explosion of guided missile, milt, subs    ",C, 
D,Y36220S,"War op involving explosion of guided missile, milt, sequela ",C, 
D,Y36221D,"War op involving explosion of guided missile, civilian, subs",C, 
D,Y36221S,"War op w explosn of guided missile, civilian, sequela       ",C, 
D,Y36230D,"War op w explosn of improv explosv device, milt, subs       ",C, 
D,Y36230S,"War op w explosn of improv explosv device, milt, sequela    ",C, 
D,Y36231D,"War op w explosn of improv explosv device, civilian, subs   ",C, 
D,Y36231S,"War op w explosn of improv explosv device, civilian, sequela",C, 
D,Y36240D,"War op w explosn due to acc disch of own munit, milt, subs  ",C, 
D,Y36240S,"War op w explosn due to acc disch of own munit, milt, sqla  ",C, 
D,Y36241D,"War op w explosn due to acc disch of own munit, civ, subs   ",C, 
D,Y36241S,"War op w explosn due to acc disch of own munit, civ, sequela",C, 
D,Y36250D,"War op involving fragments from munitions, milt, subs       ",C, 
D,Y36250S,"War op involving fragments from munitions, milt, sequela    ",C, 
D,Y36251D,"War op involving fragments from munitions, civilian, subs   ",C, 
D,Y36251S,"War op involving fragments from munitions, civilian, sequela",C, 
D,Y36260D,"War op involving fragmt of improv explosv device, milt, subs",C, 
D,Y36260S,"War op w fragmt of improv explosv device, milt, sequela     ",C, 
D,Y36261D,"War op w fragmt of improv explosv device, civilian, subs    ",C, 
D,Y36261S,"War op w fragmt of improv explosv device, civilian, sequela ",C, 
D,Y36270D,"War operations involving fragments from weapons, milt, subs ",C, 
D,Y36270S,"War op involving fragments from weapons, milt, sequela      ",C, 
D,Y36271D,"War op involving fragments from weapons, civilian, subs     ",C, 
D,Y36271S,"War op involving fragments from weapons, civilian, sequela  ",C, 
D,Y36290D,"War op involving oth explosn and fragments, milt, subs      ",C, 
D,Y36290S,"War op involving oth explosn and fragments, milt, sequela   ",C, 
D,Y36291D,"War op involving oth explosn and fragments, civilian, subs  ",C, 
D,Y36291S,"War op involving oth explosn and fragmt, civilian, sequela  ",C, 
D,Y36300D,"War op involving unsp fire/conflagr/hot subst, milt, subs   ",C, 
D,Y36300S,"War op involving unsp fire/conflagr/hot subst, milt, sequela",C, 
D,Y36301D,"War op w unsp fire/conflagr/hot subst, civilian, subs       ",C, 
D,Y36301S,"War op w unsp fire/conflagr/hot subst, civilian, sequela    ",C, 
D,Y36310D,"War operations involving gasoline bomb, milt, subs          ",C, 
D,Y36310S,"War operations involving gasoline bomb, milt, sequela       ",C, 
D,Y36311D,"War operations involving gasoline bomb, civilian, subs      ",C, 
D,Y36311S,"War operations involving gasoline bomb, civilian, sequela   ",C, 
D,Y36320D,"War operations involving incendiary bullet, milt, subs      ",C, 
D,Y36320S,"War operations involving incendiary bullet, milt, sequela   ",C, 
D,Y36321D,"War operations involving incendiary bullet, civilian, subs  ",C, 
D,Y36321S,"War op involving incendiary bullet, civilian, sequela       ",C, 
D,Y36330D,"War operations involving flamethrower, milt, subs           ",C, 
D,Y36330S,"War operations involving flamethrower, milt, sequela        ",C, 
D,Y36331D,"War operations involving flamethrower, civilian, subs encntr",C, 
D,Y36331S,"War operations involving flamethrower, civilian, sequela    ",C, 
D,Y36390D,"War operations involving oth fire/hot subst, milt, subs     ",C, 
D,Y36390S,"War operations involving oth fire/hot subst, milt, sequela  ",C, 
D,Y36391D,"War operations involving oth fire/hot subst, civilian, subs ",C, 
D,Y36391S,"War op involving oth fire/hot subst, civilian, sequela      ",C, 
D,Y36410D,"War operations involving rubber bullets, milt, subs         ",C, 
D,Y36410S,"War operations involving rubber bullets, milt, sequela      ",C, 
D,Y36411D,"War operations involving rubber bullets, civilian, subs     ",C, 
D,Y36411S,"War operations involving rubber bullets, civilian, sequela  ",C, 
D,Y36420D,"War operations involving firearms pellets, milt, subs       ",C, 
D,Y36420S,"War operations involving firearms pellets, milt, sequela    ",C, 
D,Y36421D,"War operations involving firearms pellets, civilian, subs   ",C, 
D,Y36421S,"War operations involving firearms pellets, civilian, sequela",C, 
D,Y36430D,"War operations involving oth firearms discharge, milt, subs ",C, 
D,Y36430S,"War op involving oth firearms discharge, milt, sequela      ",C, 
D,Y36431D,"War op involving oth firearms discharge, civilian, subs     ",C, 
D,Y36431S,"War op involving oth firearms discharge, civilian, sequela  ",C, 
D,Y36440D,"War op involving unarmed hand to hand combat, milt, subs    ",C, 
D,Y36440S,"War op involving unarmed hand to hand combat, milt, sequela ",C, 
D,Y36441D,"War op involving unarmed hand to hand combat, civilian, subs",C, 
D,Y36441S,"War op w unarmed hand to hand combat, civilian, sequela     ",C, 
D,Y36450D,"War op involving combat using blunt/pierc object, milt, subs",C, 
D,Y36450S,"War op w combat using blunt/pierc object, milt, sequela     ",C, 
D,Y36451D,"War op w combat using blunt/pierc object, civilian, subs    ",C, 
D,Y36451S,"War op w combat using blunt/pierc object, civilian, sequela ",C, 
D,Y36460D,"War op involving intentl restrict of air/airwy, milt, subs  ",C, 
D,Y36460S,"War op w intentl restrict of air/airwy, milt, sequela       ",C, 
D,Y36461D,"War op w intentl restrict of air/airwy, civilian, subs      ",C, 
D,Y36461S,"War op w intentl restrict of air/airwy, civilian, sequela   ",C, 
D,Y36470D,"War op involving unintent restrict of air/airwy, milt, subs ",C, 
D,Y36470S,"War op w unintent restrict of air/airwy, milt, sequela      ",C, 
D,Y36471D,"War op w unintent restrict of air/airwy, civilian, subs     ",C, 
D,Y36471S,"War op w unintent restrict of air/airwy, civilian, sequela  ",C, 
D,Y36490D,"War operations involving oth conventl warfare, milt, subs   ",C, 
D,Y36490S,"War operations involving oth conventl warfare, milt, sequela",C, 
D,Y36491D,"War op involving oth conventl warfare, civilian, subs       ",C, 
D,Y36491S,"War op involving oth conventl warfare, civilian, sequela    ",C, 
D,Y36500D,"War op involving unsp effect of nuclear weapon, milt, subs  ",C, 
D,Y36500S,"War op w unsp effect of nuclear weapon, milt, sequela       ",C, 
D,Y36501D,"War op w unsp effect of nuclear weapon, civilian, subs      ",C, 
D,Y36501S,"War op w unsp effect of nuclear weapon, civilian, sequela   ",C, 
D,Y36510D,"War op w direct blast effect of nuclear weapon, milt, subs  ",C, 
D,Y36510S,"War op w direct blast effect of nuclr weapon, milt, sequela ",C, 
D,Y36511D,"War op w direct blast effect of nuclear weapon, civ, subs   ",C, 
D,Y36511S,"War op w direct blast effect of nuclear weapon, civ, sequela",C, 
D,Y36520D,"War op w indirect blast effect of nuclear weapon, milt, subs",C, 
D,Y36520S,"War op w indir blast effect of nuclear weapon, milt, sequela",C, 
D,Y36521D,"War op w indirect blast effect of nuclear weapon, civ, subs ",C, 
D,Y36521S,"War op w indir blast effect of nuclear weapon, civ, sequela ",C, 
D,Y36530D,"War op w thermal radn effect of nuclear weapon, milt, subs  ",C, 
D,Y36530S,"War op w thermal radn effect of nuclr weapon, milt, sequela ",C, 
D,Y36531D,"War op w thermal radn effect of nuclear weapon, civ, subs   ",C, 
D,Y36531S,"War op w thermal radn effect of nuclear weapon, civ, sequela",C, 
D,Y36540D,"War op w nuclear radiation eff of nuclear weapon, milt, subs",C, 
D,Y36540S,"War op w nuclr radiation eff of nuclr weapon, milt, sequela ",C, 
D,Y36541D,"War op w nuclear radiation eff of nuclear weapon, civ, subs ",C, 
D,Y36541S,"War op w nuclr radiation eff of nuclear weapon, civ, sequela",C, 
D,Y36590D,"War operation w oth effects of nuclear weapons, milt, subs  ",C, 
D,Y36590S,"War op w oth effects of nuclear weapons, milt, sequela      ",C, 
D,Y36591D,"War op w oth effects of nuclear weapons, civilian, subs     ",C, 
D,Y36591S,"War op w oth effects of nuclear weapons, civilian, sequela  ",C, 
D,Y366X0D,"War operations involving biological weapons, milt, subs     ",C, 
D,Y366X0S,"War operations involving biological weapons, milt, sequela  ",C, 
D,Y366X1D,"War operations involving biological weapons, civilian, subs ",C, 
