Type,Code,Description,Injury,Injury Dx
D,X30XXXD,"Exposure to excessive natural heat, subsequent encounter    ",C, 
D,X30XXXS,"Exposure to excessive natural heat, sequela                 ",C, 
D,X31XXXD,"Exposure to excessive natural cold, subsequent encounter    ",C, 
D,X31XXXS,"Exposure to excessive natural cold, sequela                 ",C, 
D,X32XXXD,"Exposure to sunlight, subsequent encounter                  ",C, 
D,X32XXXS,"Exposure to sunlight, sequela                               ",C, 
D,X34XXXD,"Earthquake, subsequent encounter                            ",C, 
D,X34XXXS,"Earthquake, sequela                                         ",C, 
D,X35XXXD,"Volcanic eruption, subsequent encounter                     ",C, 
D,X35XXXS,"Volcanic eruption, sequela                                  ",C, 
D,X360XXD,"Collapse of dam or man-made struct cause earth movmnt, subs ",C, 
D,X360XXS,"Collapse of dam or man-made struct cause earth movmnt, sqla ",C, 
D,X361XXD,"Avalanche, landslide, or mudslide, subsequent encounter     ",C, 
D,X361XXS,"Avalanche, landslide, or mudslide, sequela                  ",C, 
D,X370XXD,"Hurricane, subsequent encounter                             ",C, 
D,X370XXS,"Hurricane, sequela                                          ",C, 
D,X371XXD,"Tornado, subsequent encounter                               ",C, 
D,X371XXS,"Tornado, sequela                                            ",C, 
D,X372XXD,"Blizzard (snow)(ice), subsequent encounter                  ",C, 
D,X372XXS,"Blizzard (snow)(ice), sequela                               ",C, 
D,X373XXD,"Dust storm, subsequent encounter                            ",C, 
D,X373XXS,"Dust storm, sequela                                         ",C, 
D,X3741XD,"Tidal wave due to earthquake or volcanic eruption, subs     ",C, 
D,X3741XS,"Tidal wave due to earthquake or volcanic eruption, sequela  ",C, 
D,X3742XD,"Tidal wave due to storm, subsequent encounter               ",C, 
D,X3742XS,"Tidal wave due to storm, sequela                            ",C, 
D,X3743XD,"Tidal wave due to landslide, subsequent encounter           ",C, 
D,X3743XS,"Tidal wave due to landslide, sequela                        ",C, 
D,X378XXD,"Other cataclysmic storms, subsequent encounter              ",C, 
D,X378XXS,"Other cataclysmic storms, sequela                           ",C, 
D,X379XXD,"Unspecified cataclysmic storm, subsequent encounter         ",C, 
D,X379XXS,"Unspecified cataclysmic storm, sequela                      ",C, 
D,X38XXXD,"Flood, subsequent encounter                                 ",C, 
D,X38XXXS,"Flood, sequela                                              ",C, 
D,X3901XD,"Exposure to radon, subsequent encounter                     ",C, 
D,X3901XS,"Exposure to radon, sequela                                  ",C, 
D,X3908XD,"Exposure to other natural radiation, subsequent encounter   ",C, 
D,X3908XS,"Exposure to other natural radiation, sequela                ",C, 
D,X398XXD,"Other exposure to forces of nature, subsequent encounter    ",C, 
D,X398XXS,"Other exposure to forces of nature, sequela                 ",C, 
D,X52XXXD,"Prolonged stay in weightless environment, subs encntr       ",C, 
D,X52XXXS,"Prolonged stay in weightless environment, sequela           ",C, 
D,X58XXXD,"Exposure to other specified factors, subsequent encounter   ",C, 
D,X58XXXS,"Exposure to other specified factors, sequela                ",C, 
D,X710XXD,"Intentional self-harm by drown while in bathtub, subs       ",C, 
D,X710XXS,"Intentional self-harm by drown while in bathtub, sequela    ",C, 
D,X711XXD,"Intentional self-harm by drown while in swimming pool, subs ",C, 
D,X711XXS,"Self-harm by drown while in swimming pool, sequela          ",C, 
D,X712XXD,"Self-harm by drown after jump into swimming pool, subs      ",C, 
D,X712XXS,"Self-harm by drown after jump into swimming pool, sequela   ",C, 
D,X713XXD,"Intentional self-harm by drown in natural water, subs       ",C, 
D,X713XXS,"Intentional self-harm by drown in natural water, sequela    ",C, 
D,X718XXD,"Oth intentional self-harm by drowning and submersion, subs  ",C, 
D,X718XXS,"Oth intentional self-harm by drown, sequela                 ",C, 
D,X719XXD,"Intentional self-harm by drowning and submersion, unsp, subs",C, 
D,X719XXS,"Intentional self-harm by drown, unsp, sequela               ",C, 
D,X72XXXD,"Intentional self-harm by handgun discharge, subs encntr     ",C, 
D,X72XXXS,"Intentional self-harm by handgun discharge, sequela         ",C, 
D,X730XXD,"Intentional self-harm by shotgun discharge, subs encntr     ",C, 
D,X730XXS,"Intentional self-harm by shotgun discharge, sequela         ",C, 
D,X731XXD,"Intentional self-harm by hunting rifle discharge, subs      ",C, 
D,X731XXS,"Intentional self-harm by hunting rifle discharge, sequela   ",C, 
D,X732XXD,"Intentional self-harm by machine gun discharge, subs encntr ",C, 
D,X732XXS,"Intentional self-harm by machine gun discharge, sequela     ",C, 
D,X738XXD,"Intentional self-harm by oth larger firearm discharge, subs ",C, 
D,X738XXS,"Self-harm by oth larger firearm discharge, sequela          ",C, 
D,X739XXD,"Intentional self-harm by unsp larger firearm discharge, subs",C, 
D,X739XXS,"Self-harm by unsp larger firearm discharge, sequela         ",C, 
D,X7401XD,"Intentional self-harm by airgun, subsequent encounter       ",C, 
D,X7401XS,"Intentional self-harm by airgun, sequela                    ",C, 
D,X7402XD,"Intentional self-harm by paintball gun, subsequent encounter",C, 
D,X7402XS,"Intentional self-harm by paintball gun, sequela             ",C, 
D,X7409XD,"Self-harm by oth gas, air or spring-operated gun, subs      ",C, 
D,X7409XS,"Self-harm by oth gas, air or spring-operated gun, sequela   ",C, 
D,X748XXD,"Intentional self-harm by oth firearm discharge, subs encntr ",C, 
D,X748XXS,"Intentional self-harm by other firearm discharge, sequela   ",C, 
D,X749XXD,"Intentional self-harm by unsp firearm discharge, subs encntr",C, 
D,X749XXS,"Intentional self-harm by unsp firearm discharge, sequela    ",C, 
D,X75XXXD,"Intentional self-harm by explosive material, subs encntr    ",C, 
D,X75XXXS,"Intentional self-harm by explosive material, sequela        ",C, 
D,X76XXXD,"Intentional self-harm by smoke, fire and flames, subs encntr",C, 
D,X76XXXS,"Intentional self-harm by smoke, fire and flames, sequela    ",C, 
D,X770XXD,"Intentional self-harm by steam or hot vapors, subs encntr   ",C, 
D,X770XXS,"Intentional self-harm by steam or hot vapors, sequela       ",C, 
D,X771XXD,"Intentional self-harm by hot tap water, subsequent encounter",C, 
D,X771XXS,"Intentional self-harm by hot tap water, sequela             ",C, 
D,X772XXD,"Intentional self-harm by other hot fluids, subs encntr      ",C, 
D,X772XXS,"Intentional self-harm by other hot fluids, sequela          ",C, 
D,X773XXD,"Intentional self-harm by hot household appliances, subs     ",C, 
D,X773XXS,"Intentional self-harm by hot household appliances, sequela  ",C, 
D,X778XXD,"Intentional self-harm by other hot objects, subs encntr     ",C, 
D,X778XXS,"Intentional self-harm by other hot objects, sequela         ",C, 
D,X779XXD,"Intentional self-harm by unsp hot objects, subs encntr      ",C, 
D,X779XXS,"Intentional self-harm by unspecified hot objects, sequela   ",C, 
D,X780XXD,"Intentional self-harm by sharp glass, subsequent encounter  ",C, 
D,X780XXS,"Intentional self-harm by sharp glass, sequela               ",C, 
D,X781XXD,"Intentional self-harm by knife, subsequent encounter        ",C, 
D,X781XXS,"Intentional self-harm by knife, sequela                     ",C, 
D,X782XXD,"Intentional self-harm by sword or dagger, subs encntr       ",C, 
D,X782XXS,"Intentional self-harm by sword or dagger, sequela           ",C, 
D,X788XXD,"Intentional self-harm by other sharp object, subs encntr    ",C, 
D,X788XXS,"Intentional self-harm by other sharp object, sequela        ",C, 
D,X789XXD,"Intentional self-harm by unsp sharp object, subs encntr     ",C, 
D,X789XXS,"Intentional self-harm by unspecified sharp object, sequela  ",C, 
D,X79XXXD,"Intentional self-harm by blunt object, subsequent encounter ",C, 
D,X79XXXS,"Intentional self-harm by blunt object, sequela              ",C, 
D,X80XXXD,"Intentional self-harm by jumping from a high place, subs    ",C, 
D,X80XXXS,"Intentional self-harm by jumping from a high place, sequela ",C, 
D,X810XXD,"Self-harm by jumping or lying in front of mtr veh, subs     ",C, 
D,X810XXS,"Self-harm by jumping or lying in front of mtr veh, sequela  ",C, 
D,X811XXD,"Slf-hrm by jumping or lying in front of (subway) train, subs",C, 
D,X811XXS,"Slf-hrm by jumping or lying in front of train, sequela      ",C, 
D,X818XXD,"Slf-hrm by jumping or lying in front of moving object, subs ",C, 
D,X818XXS,"Slf-hrm by jump or lying in front of moving object, sequela ",C, 
D,X820XXD,"Intentional collision of motor vehicle w mtr veh, subs      ",C, 
D,X820XXS,"Intentional collision of motor vehicle w mtr veh, sequela   ",C, 
D,X821XXD,"Intentional collision of motor vehicle w train, subs encntr ",C, 
D,X821XXS,"Intentional collision of motor vehicle with train, sequela  ",C, 
D,X822XXD,"Intentional collision of motor vehicle w tree, subs encntr  ",C, 
D,X822XXS,"Intentional collision of motor vehicle with tree, sequela   ",C, 
D,X828XXD,"Oth intentional self-harm by crashing of motor vehicle, subs",C, 
D,X828XXS,"Oth self-harm by crashing of motor vehicle, sequela         ",C, 
D,X830XXD,"Intentional self-harm by crashing of aircraft, subs encntr  ",C, 
D,X830XXS,"Intentional self-harm by crashing of aircraft, sequela      ",C, 
D,X831XXD,"Intentional self-harm by electrocution, subsequent encounter",C, 
D,X831XXS,"Intentional self-harm by electrocution, sequela             ",C, 
D,X832XXD,"Intentional self-harm by exposure to extremes of cold, subs ",C, 
D,X832XXS,"Self-harm by exposure to extremes of cold, sequela          ",C, 
D,X838XXD,"Intentional self-harm by other specified means, subs encntr ",C, 
D,X838XXS,"Intentional self-harm by other specified means, sequela     ",C, 
D,X920XXD,"Assault by drowning and submersion while in bathtub, subs   ",C, 
D,X920XXS,"Assault by drowning and submersion while in bathtub, sequela",C, 
D,X921XXD,"Assault by drown while in swimming pool, subs               ",C, 
D,X921XXS,"Assault by drown while in swimming pool, sequela            ",C, 
D,X922XXD,"Assault by drown after push into swimming pool, subs        ",C, 
D,X922XXS,"Assault by drown after push into swimming pool, sequela     ",C, 
D,X923XXD,"Assault by drowning and submersion in natural water, subs   ",C, 
D,X923XXS,"Assault by drowning and submersion in natural water, sequela",C, 
D,X928XXD,"Other assault by drowning and submersion, subs encntr       ",C, 
D,X928XXS,"Other assault by drowning and submersion, sequela           ",C, 
D,X929XXD,"Assault by drowning and submersion, unspecified, subs encntr",C, 
D,X929XXS,"Assault by drowning and submersion, unspecified, sequela    ",C, 
D,X93XXXD,"Assault by handgun discharge, subsequent encounter          ",C, 
D,X93XXXS,"Assault by handgun discharge, sequela                       ",C, 
D,X940XXD,"Assault by shotgun, subsequent encounter                    ",C, 
D,X940XXS,"Assault by shotgun, sequela                                 ",C, 
D,X941XXD,"Assault by hunting rifle, subsequent encounter              ",C, 
D,X941XXS,"Assault by hunting rifle, sequela                           ",C, 
D,X942XXD,"Assault by machine gun, subsequent encounter                ",C, 
D,X942XXS,"Assault by machine gun, sequela                             ",C, 
D,X948XXD,"Assault by other larger firearm discharge, subs encntr      ",C, 
D,X948XXS,"Assault by other larger firearm discharge, sequela          ",C, 
D,X949XXD,"Assault by unspecified larger firearm discharge, subs encntr",C, 
D,X949XXS,"Assault by unspecified larger firearm discharge, sequela    ",C, 
D,X9501XD,"Assault by airgun discharge, subsequent encounter           ",C, 
D,X9501XS,"Assault by airgun discharge, sequela                        ",C, 
D,X9502XD,"Assault by paintball gun discharge, subsequent encounter    ",C, 
D,X9502XS,"Assault by paintball gun discharge, sequela                 ",C, 
D,X9509XD,"Assault by oth gas, air or spring-operated gun, subs encntr ",C, 
D,X9509XS,"Assault by other gas, air or spring-operated gun, sequela   ",C, 
D,X958XXD,"Assault by other firearm discharge, subsequent encounter    ",C, 
D,X958XXS,"Assault by other firearm discharge, sequela                 ",C, 
D,X959XXD,"Assault by unspecified firearm discharge, subs encntr       ",C, 
D,X959XXS,"Assault by unspecified firearm discharge, sequela           ",C, 
D,X960XXD,"Assault by antipersonnel bomb, subsequent encounter         ",C, 
D,X960XXS,"Assault by antipersonnel bomb, sequela                      ",C, 
D,X961XXD,"Assault by gasoline bomb, subsequent encounter              ",C, 
D,X961XXS,"Assault by gasoline bomb, sequela                           ",C, 
D,X962XXD,"Assault by letter bomb, subsequent encounter                ",C, 
D,X962XXS,"Assault by letter bomb, sequela                             ",C, 
D,X963XXD,"Assault by fertilizer bomb, subsequent encounter            ",C, 
D,X963XXS,"Assault by fertilizer bomb, sequela                         ",C, 
D,X964XXD,"Assault by pipe bomb, subsequent encounter                  ",C, 
D,X964XXS,"Assault by pipe bomb, sequela                               ",C, 
D,X968XXD,"Assault by other specified explosive, subsequent encounter  ",C, 
